lr-Adam,step,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,epoch,loss_val,pos_val,cell_val,atomic_numbers_val,loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch,,,loss_train_epoch,loss_val
,11599,0.331726074,2.0532331466674805,0.009174223,0.11722853779792786,78,,,,,,,,,,,,
,11612,,,,,78,0.3937842547893524,2.720243215560913,0.011945681646466255,0.1098141223192215,,,,,,,,
,11612,,,,,78,,,,,0.40203675627708435,2.803006649017334,0.009515113,0.11222091317176819,,,,
0.0001,11649,,,,,,,,,,,,,,,,,
,11649,0.4335426092147827,3.4641308784484863,0.006881987,0.080247536,79,,,,,,,,,,,,
0.0001,11699,,,,,,,,,,,,,,,,,
,11699,0.5236087441444397,3.335354804992676,0.032415949,0.15765732526779175,79,,,,,,,,,,,,
0.0001,11749,,,,,,,,,,,,,,,,,
,11749,0.5434452295303345,3.9716410636901855,0.00838805,0.13789305090904236,79,,,,,,,,,,,,
,11759,,,,,79,0.42474979162216187,2.995730162,0.008012786,0.1171640157699585,,,,,,,,
,11759,,,,,79,,,,,0.407002717,2.8746628761291504,0.010219676420092583,0.10931671410799026,,,,
0.0001,11799,,,,,,,,,,,,,,,,,
,11799,0.31635963916778564,2.3227145671844482,0.002951655,0.081136517,80,,,,,,,,,,,,
0.0001,11849,,,,,,,,,,,,,,,,,
,11849,0.3730105757713318,2.306570529937744,0.007336728,0.13501682877540588,80,,,,,,,,,,,,
0.0001,11899,,,,,,,,,,,,,,,,,
,11899,0.3749552071094513,2.607611894607544,0.003387688,0.11080635339021683,80,,,,,,,,,,,,
,11906,,,,,80,0.39378872513771057,2.766968250274658,0.011007461,0.10608433187007904,,,,,,,,
,11906,,,,,80,,,,,0.3982064425945282,2.772113084793091,0.010080359876155853,0.11091484874486923,,,,
0.0001,11949,,,,,,,,,,,,,,,,,
,11949,0.43497705459594727,3.3733010292053223,0.009440498,0.088206403,81,,,,,,,,,,,,
0.0001,11999,,,,,,,,,,,,,,,,,
,11999,0.595559835,4.619903564453125,0.017527207732200623,0.11604224145412445,81,,,,,,,,,,,,
0.0001,12049,,,,,,,,,,,,,,,,,
,12049,0.41336575150489807,3.339635133743286,0.005538871,0.073863365,81,,,,,,,,,,,,
,12053,,,,,81,0.4144600033760071,2.936805486679077,0.013066015,0.10771345347166061,,,,,,,,
,12053,,,,,81,,,,,0.399787962,2.813915967941284,0.010445598,0.10795087367296219,,,,
0.0001,12099,,,,,,,,,,,,,,,,,
,12099,0.3973042368888855,2.8455958366394043,0.017723405733704567,0.095021218,82,,,,,,,,,,,,
0.0001,12149,,,,,,,,,,,,,,,,,
,12149,0.5294477343559265,3.4743876457214355,0.021158970892429352,0.16085000336170197,82,,,,,,,,,,,,
0.0001,12199,,,,,,,,,,,,,,,,,
,12199,0.39308762550354004,2.7895801067352295,0.006937698,0.10719187557697296,82,,,,,,,,,,,,
,12200,,,,,82,0.4270617961883545,3.013350009918213,0.011413792,0.11431289464235306,,,,,,,,
,12200,,,,,82,,,,,0.4034925401210785,2.810899019241333,0.010902700014412403,0.1114998385310173,,,,
0.0001,12249,,,,,,,,,,,,,,,,,
,12249,0.39746803045272827,2.642119884490967,0.013885675929486752,0.11937034130096436,83,,,,,,,,,,,,
0.0001,12299,,,,,,,,,,,,,,,,,
,12299,0.4233388900756836,3.0211093425750732,0.010456877760589123,0.11077110469341278,83,,,,,,,,,,,,
,12347,,,,,83,0.4074239432811737,2.921264886856079,0.010559262,0.10473819822072983,,,,,,,,
,12347,,,,,83,,,,,0.4057231843471527,2.8348350524902344,0.009602359,0.11263735592365265,,,,
0.0001,12349,,,,,,,,,,,,,,,,,
,12349,0.39514490962028503,2.7079920768737793,0.021816872,0.10252881050109863,84,,,,,,,,,,,,
0.0001,12399,,,,,,,,,,,,,,,,,
,12399,0.4193825125694275,2.8695380687713623,0.01575201,0.11667671799659729,84,,,,,,,,,,,,
0.0001,12449,,,,,,,,,,,,,,,,,
,12449,0.40565985441207886,2.5935730934143066,0.002614754,0.14368776977062225,84,,,,,,,,,,,,
,12494,,,,,84,0.4141671061515808,2.9039173126220703,0.010626153089106083,0.11314917355775833,,,,,,,,
,12494,,,,,84,,,,,0.39976152777671814,2.8055918216705322,0.010033512,0.10916882008314133,,,,
0.0001,12499,,,,,,,,,,,,,,,,,
,12499,0.4039437472820282,3.139335870742798,0.004570853,0.085439302,85,,,,,,,,,,,,
0.0001,12549,,,,,,,,,,,,,,,,,
,12549,0.3575112819671631,2.2558772563934326,0.003130638,0.1287929117679596,85,,,,,,,,,,,,
0.0001,12599,,,,,,,,,,,,,,,,,
,12599,0.3205413818359375,2.0340118408203125,0.006602616,0.11053760349750519,85,,,,,,,,,,,,
,12641,,,,,85,0.4163358211517334,2.949132204055786,0.010921573266386986,0.11050096154212952,,,,,,,,
,12641,,,,,85,,,,,0.39613938331604004,2.7940006256103516,0.009952938,0.10678624361753464,,,,
0.0001,12649,,,,,,,,,,,,,,,,,
,12649,0.340432733,2.626788616,0.002612803,0.075141042,86,,,,,,,,,,,,
0.0001,12699,,,,,,,,,,,,,,,,,
,12699,0.38051939010620117,2.857928753,0.005530733,0.089195795,86,,,,,,,,,,,,
0.0001,12749,,,,,,,,,,,,,,,,,
,12749,0.37591296434402466,2.7416300773620605,0.011997032910585403,0.089752898,86,,,,,,,,,,,,
,12788,,,,,86,0.40947556495666504,2.765087127685547,0.015331784263253212,0.11763522773981094,,,,,,,,
,12788,,,,,86,,,,,0.3996501863002777,2.8081014156341553,0.009573833,0.10926622897386551,,,,
0.0001,12799,,,,,,,,,,,,,,,,,
,12799,0.36493581533432007,2.6482019424438477,0.004045354,0.09607023,87,,,,,,,,,,,,
0.0001,12849,,,,,,,,,,,,,,,,,
,12849,0.3514305651187897,2.415146827697754,0.003508168,0.10640770941972733,87,,,,,,,,,,,,
0.0001,12899,,,,,,,,,,,,,,,,,
,12899,0.3637070059776306,2.6539597511291504,0.008831829,0.089479223,87,,,,,,,,,,,,
,12935,,,,,87,0.40085768699645996,2.7903902530670166,0.008542465,0.1132761538028717,,,,,,,,
,12935,,,,,87,,,,,0.39294660091400146,2.769709825515747,0.009247025,0.10672856122255325,,,,
0.0001,12949,,,,,,,,,,,,,,,,,
,12949,0.49867984652519226,3.402237654,0.038314346224069595,0.12014175951480865,88,,,,,,,,,,,,
0.0001,12999,,,,,,,,,,,,,,,,,
,12999,0.32546722888946533,2.040191411972046,0.005224564,0.1162235364317894,88,,,,,,,,,,,,
0.0001,13049,,,,,,,,,,,,,,,,,
,13049,0.3248673677444458,1.953494906425476,0.002989648,0.12652821838855743,88,,,,,,,,,,,,
,13082,,,,,88,0.40286487340927124,2.8034636974334717,0.008742168,0.11377636343240738,,,,,,,,
,13082,,,,,88,,,,,0.40371423959732056,2.829606056213379,0.010184507817029953,0.11056911945343018,,,,
0.0001,13099,,,,,,,,,,,,,,,,,
,13099,0.4103369116783142,3.124488353729248,0.015083065256476402,0.082805015,89,,,,,,,,,,,,
0.0001,13149,,,,,,,,,,,,,,,,,
,13149,0.5073126554489136,4.006286621,0.010667749680578709,0.096016228,89,,,,,,,,,,,,
0.0001,13199,,,,,,,,,,,,,,,,,
,13199,0.45703649520874023,3.429150104522705,0.006527921,0.10759356617927551,89,,,,,,,,,,,,
,13229,,,,,89,0.4212132394313812,2.8944883346557617,0.016084,0.11568038910627365,,,,,,,,
,13229,,,,,89,,,,,0.39941146969795227,2.786802053451538,0.010862031020224094,0.10986944288015366,,,,
0.0001,13249,,,,,,,,,,,,,,,,,
,13249,0.3563035726547241,2.344226837158203,0.012158945202827454,0.10972192883491516,90,,,,,,,,,,,,
0.0001,13299,,,,,,,,,,,,,,,,,
,13299,0.41850417852401733,2.8320155143737793,0.007982876,0.12731978297233582,90,,,,,,,,,,,,
0.0001,13349,,,,,,,,,,,,,,,,,
,13349,0.424045205,3.051762104034424,0.007291695,0.1115773469209671,90,,,,,,,,,,,,
,13376,,,,,90,0.4113048315048218,2.7962896823883057,0.013121104,0.11855471134185791,,,,,,,,
,13376,,,,,90,,,,,0.40660524368286133,2.8641159534454346,0.010120176710188389,0.11007343977689743,,,,
0.0001,13399,,,,,,,,,,,,,,,,,
,13399,0.37790071964263916,2.890247344970703,0.008581113,0.080294877,91,,,,,,,,,,,,
0.0001,13449,,,,,,,,,,,,,,,,,
,13449,0.4073963463306427,3.0472280979156494,0.005094194,0.097579338,91,,,,,,,,,,,,
0.0001,13499,,,,,,,,,,,,,,,,,
,13499,0.3045174479484558,2.061802625656128,0.00709154,0.091245666,91,,,,,,,,,,,,
,13523,,,,,91,0.4085458219051361,2.9382028579711914,0.011768313124775887,0.10295738279819489,,,,,,,,
,13523,,,,,91,,,,,0.4033606946468353,2.8556272983551025,0.010634362697601318,0.10716347396373749,,,,
0.0001,13549,,,,,,,,,,,,,,,,,
,13549,0.4196450710296631,3.0071849822998047,0.014539982192218304,0.1043865904211998,92,,,,,,,,,,,,
0.0001,13599,,,,,,,,,,,,,,,,,
,13599,0.48065564036369324,3.605860710144043,0.007465992,0.11260356,92,,,,,,,,,,,,
0.0001,13649,,,,,,,,,,,,,,,,,
,13649,0.409773052,3.0048680305480957,0.00390496,0.10538129508495331,92,,,,,,,,,,,,
,13670,,,,,92,0.40102604031562805,2.8085098266601562,0.011488706,0.10868629068136215,,,,,,,,
,13670,,,,,92,,,,,0.4076540768146515,2.8982512950897217,0.011876791715621948,0.10595213621854782,,,,
0.0001,13699,,,,,,,,,,,,,,,,,
,13699,0.3483818769454956,2.751040458679199,0.004161576,0.069116265,93,,,,,,,,,,,,
0.0001,13749,,,,,,,,,,,,,,,,,
,13749,0.33111661672592163,2.1098597049713135,0.00293488,0.11719575524330139,93,,,,,,,,,,,,
0.0001,13799,,,,,,,,,,,,,,,,,
,13799,0.5675219297409058,4.212140083312988,0.010524466633796692,0.13578340411186218,93,,,,,,,,,,,,
,13817,,,,,93,0.40783876180648804,2.8862645626068115,0.009067202,0.11014512926340103,,,,,,,,
,13817,,,,,93,,,,,0.39876312017440796,2.7908341884613037,0.009318011,0.11036165058612823,,,,
0.0001,13849,,,,,,,,,,,,,,,,,
,13849,0.4851187467575073,3.817148208618164,0.007341809,0.096062094,94,,,,,,,,,,,,
0.0001,13899,,,,,,,,,,,,,,,,,
,13899,0.5726198554039001,4.044161796569824,0.028917549178004265,0.1392860859632492,94,,,,,,,,,,,,
0.0001,13949,,,,,,,,,,,,,,,,,
,13949,0.4066404104232788,2.7317755222320557,0.004687468,0.12877537310123444,94,,,,,,,,,,,,
,13964,,,,,94,0.4009878635406494,2.832296371459961,0.009675442,0.10808272659778595,,,,,,,,
,13964,,,,,94,,,,,0.40930071473121643,2.846876859664917,0.012097299098968506,0.1125156506896019,,,,
0.0001,13999,,,,,,,,,,,,,,,,,
,13999,0.3189769983291626,1.995560884475708,0.011119926,0.10830096900463104,95,,,,,,,,,,,,
0.0001,14049,,,,,,,,,,,,,,,,,
,14049,0.42778903245925903,3.020939826965332,0.012721741572022438,0.11297330260276794,95,,,,,,,,,,,,
0.0001,14099,,,,,,,,,,,,,,,,,
,14099,0.3882617950439453,2.5812363624572754,0.019421147,0.11071701347827911,95,,,,,,,,,,,,
,14111,,,,,95,0.3966061472892761,2.827022075653076,0.010553590953350067,0.10335040837526321,,,,,,,,
,14111,,,,,95,,,,,0.40577244758605957,2.8652446269989014,0.008881638,0.11036648601293564,,,,
0.0001,14149,,,,,,,,,,,,,,,,,
,14149,0.3744993209838867,2.8327090740203857,0.003972028,0.087256402,96,,,,,,,,,,,,
0.0001,14199,,,,,,,,,,,,,,,,,
,14199,0.5306718349456787,4.283367156982422,0.004069665,0.098265469,96,,,,,,,,,,,,
0.0001,14249,,,,,,,,,,,,,,,,,
,14249,0.3961362838745117,2.7457070350646973,0.007014649,0.11455090343952179,96,,,,,,,,,,,,
,14258,,,,,96,0.39973318576812744,2.8270602226257324,0.009248852,0.10777825117111206,,,,,,,,
,14258,,,,,96,,,,,0.40298232436180115,2.7969460487365723,0.011536167934536934,0.11175152659416199,,,,
0.0001,14299,,,,,,,,,,,,,,,,,
,14299,0.4268735349178314,2.5945847034454346,0.00937291,0.15804216265678406,97,,,,,,,,,,,,
0.0001,14349,,,,,,,,,,,,,,,,,
,14349,0.5164186954498291,4.159605026245117,0.007645969,0.092812203,97,,,,,,,,,,,,
0.0001,14399,,,,,,,,,,,,,,,,,
,14399,0.3643994629383087,2.8723068237304688,0.015589576214551926,0.061579179018735886,97,,,,,,,,,,,,
,14405,,,,,97,0.4029563367366791,2.8783576488494873,0.008418069,0.10670251399278641,,,,,,,,
,14405,,,,,97,,,,,0.40570926666259766,2.883371114730835,0.010965732857584953,0.10640636831521988,,,,
0.0001,14449,,,,,,,,,,,,,,,,,
,14449,0.3938449025154114,2.585254669189453,0.011993404477834702,0.12332604825496674,98,,,,,,,,,,,,
0.0001,14499,,,,,,,,,,,,,,,,,
,14499,0.5178595781326294,3.7586894035339355,0.014992916025221348,0.1269976794719696,98,,,,,,,,,,,,
0.0001,14549,,,,,,,,,,,,,,,,,
,14549,0.3840232491493225,2.369641065597534,0.00466529,0.14239385724067688,98,,,,,,,,,,,,
,14552,,,,,98,0.42408517003059387,3.0081541538238525,0.012130082584917545,0.111139677,,,,,,,,
,14552,,,,,98,,,,,0.397222102,2.752624988555908,0.009672104,0.1122874766588211,,,,
0.0001,14599,,,,,,,,,,,,,,,,,
,14599,0.3364819884300232,2.613769054412842,0.003338711,0.071766354,99,,,,,,,,,,,,
0.0001,14649,,,,,,,,,,,,,,,,,
,14649,0.4290430247783661,3.3310186862945557,0.010262987576425076,0.08567813,99,,,,,,,,,,,,
0.0001,14699,,,,,,,,,,,,,,,,,
,14699,0.5205435752868652,4.031774520874023,0.011125467717647552,0.10624059289693832,99,,,,,,,,,,,,
,14699,,,,,99,0.41972965002059937,3.0279197692871094,0.010147436521947384,0.10679026693105698,,,,,,,,
,14699,,,,,99,,,,,0.4031824767589569,2.8669209480285645,0.010968975722789764,0.10552148520946503,,,,
0.0001,14749,,,,,,,,,,,,,,,,,
,14749,0.39271169900894165,2.6829609870910645,0.011076189577579498,0.11333941668272018,100,,,,,,,,,,,,
0.0001,14799,,,,,,,,,,,,,,,,,
,14799,0.3991304039955139,2.752319336,0.009656184,0.11424224823713303,100,,,,,,,,,,,,
,14846,,,,,100,0.40333113074302673,2.8009519577026367,0.012073616497218609,0.11116233468055725,,,,,,,,
,14846,,,,,100,,,,,0.4012329578399658,2.8130719661712646,0.009163118,0.1107625737786293,,,,
0.0001,14849,,,,,,,,,,,,,,,,,
,14849,0.28789061307907104,1.7603082656860352,0.004343321,0.10751647502183914,101,,,,,,,,,,,,
0.0001,14899,,,,,,,,,,,,,,,,,
,14899,0.3750220537185669,2.4366159439086914,0.009226907,0.1221335232257843,101,,,,,,,,,,,,
0.0001,14949,,,,,,,,,,,,,,,,,
,14949,0.4440014958381653,3.1880664825439453,0.007701981,0.11749286949634552,101,,,,,,,,,,,,
,14993,,,,,101,0.41638150811195374,2.888012170791626,0.011592232622206211,0.11598795652389526,,,,,,,,
,14993,,,,,101,,,,,0.4118445813655853,2.925929546356201,0.011215191334486008,0.10803657,,,,
0.0001,14999,,,,,,,,,,,,,,,,,
,14999,0.3734467625617981,2.4495723247528076,0.007615905,0.12087365984916687,102,,,,,,,,,,,,
0.0001,15049,,,,,,,,,,,,,,,,,
,15049,0.31313419342041016,2.056633949279785,0.005140497,0.10233031213283539,102,,,,,,,,,,,,
0.0001,15099,,,,,,,,,,,,,,,,,
,15099,0.4359813630580902,3.159162759780884,0.005871891,0.11419318616390228,102,,,,,,,,,,,,
,15140,,,,,102,0.42837440967559814,3.0267772674560547,0.010465275,0.11523140221834183,,,,,,,,
,15140,,,,,102,,,,,0.3990088999271393,2.8024826049804688,0.00958931,0.10917139798402786,,,,
0.0001,15149,,,,,,,,,,,,,,,,,
,15149,0.37361663579940796,2.874121666,0.006191962,0.080012508,103,,,,,,,,,,,,
0.0001,15199,,,,,,,,,,,,,,,,,
,15199,0.36279773712158203,2.5913615226745605,0.003923916,0.099737674,103,,,,,,,,,,,,
0.0001,15249,,,,,,,,,,,,,,,,,
,15249,0.4270206093788147,2.7309093475341797,0.007748452,0.14618121087551117,103,,,,,,,,,,,,
,15287,,,,,103,0.41762611269950867,2.910186529159546,0.013278583064675331,0.11332889646291733,,,,,,,,
,15287,,,,,103,,,,,0.40242812037467957,2.8034746646881104,0.011895260773599148,0.11018528044223785,,,,
0.0001,15299,,,,,,,,,,,,,,,,,
,15299,0.3619523048400879,2.600243091583252,0.004095166,0.097832806,104,,,,,,,,,,,,
0.0001,15349,,,,,,,,,,,,,,,,,
,15349,0.4076339304447174,3.194758415222168,0.003001847,0.085156277,104,,,,,,,,,,,,
0.0001,15399,,,,,,,,,,,,,,,,,
,15399,0.44596514105796814,3.0088424682617188,0.010124708525836468,0.13495618104934692,104,,,,,,,,,,,,
,15434,,,,,104,0.4108813405036926,2.834196090698242,0.012417835183441639,0.11504393070936203,,,,,,,,
,15434,,,,,104,,,,,0.40583178400993347,2.882504940032959,0.009491839,0.10808944702148438,,,,
0.0001,15449,,,,,,,,,,,,,,,,,
,15449,0.33394190669059753,2.1277012825012207,0.002252023,0.1189197301864624,105,,,,,,,,,,,,
0.0001,15499,,,,,,,,,,,,,,,,,
,15499,0.5513699650764465,4.2183403968811035,0.022384744,0.10715120285749435,105,,,,,,,,,,,,
0.0001,15549,,,,,,,,,,,,,,,,,
,15549,0.35327017307281494,2.187422275543213,0.00657583,0.12795212864875793,105,,,,,,,,,,,,
,15581,,,,,105,0.39602819085121155,2.7864768505096436,0.00766138,0.10971910506486893,,,,,,,,
,15581,,,,,105,,,,,0.4023379981517792,2.8391623497009277,0.009255938,0.10916576534509659,,,,
0.0001,15599,,,,,,,,,,,,,,,,,
,15599,0.35378533601760864,2.5197653770446777,0.009729616,0.092079177,106,,,,,,,,,,,,
0.0001,15649,,,,,,,,,,,,,,,,,
,15649,0.26804274320602417,1.680370569229126,0.004602588,0.09540309,106,,,,,,,,,,,,
0.0001,15699,,,,,,,,,,,,,,,,,
,15699,0.33551323413848877,1.973101258277893,0.00665002,0.13155309855937958,106,,,,,,,,,,,,
,15728,,,,,106,0.40896663069725037,2.7918508052825928,0.011772206984460354,0.11800935864448547,,,,,,,,
,15728,,,,,106,,,,,0.4086000323295593,2.895390748977661,0.010913628153502941,0.10814735293388367,,,,
0.0001,15749,,,,,,,,,,,,,,,,,
,15749,0.4019377529621124,2.4156763553619385,0.003550207,0.1568199247121811,107,,,,,,,,,,,,
0.0001,15799,,,,,,,,,,,,,,,,,
,15799,0.28028857707977295,1.7051984071731567,0.008492996,0.1012757420539856,107,,,,,,,,,,,,
0.0001,15849,,,,,,,,,,,,,,,,,
,15849,0.3220393657684326,1.5438745021820068,0.004423507,0.16322839260101318,107,,,,,,,,,,,,
,15875,,,,,107,0.41970303654670715,2.9950063228607178,0.010672312,0.10953012853860855,,,,,,,,
,15875,,,,,107,,,,,0.39830663800239563,2.7716197967529297,0.011629653163254261,0.10951504111289978,,,,
0.0001,15899,,,,,,,,,,,,,,,,,
,15899,0.39122816920280457,3.0606541633605957,0.017520001158118248,0.067642763,108,,,,,,,,,,,,
0.0001,15949,,,,,,,,,,,,,,,,,
,15949,0.368914396,2.4353699684143066,0.035287052392959595,0.090090334,108,,,,,,,,,,,,
0.0001,15999,,,,,,,,,,,,,,,,,
,15999,0.4039279818534851,3.293339252471924,0.008620875,0.065973133,108,,,,,,,,,,,,
,16022,,,,,108,0.4202343225479126,2.97322154,0.010786294005811214,0.11212584376335144,,,,,,,,
,16022,,,,,108,,,,,0.4120422601699829,2.891671657562256,0.012021579779684544,0.11085327714681625,,,,
0.0001,16049,,,,,,,,,,,,,,,,,
,16049,0.36722466349601746,2.6811611652374268,0.016111469,0.082997069,109,,,,,,,,,,,,
0.0001,16099,,,,,,,,,,,,,,,,,
,16099,0.38892191648483276,2.717755079269409,0.00973759,0.10740882158279419,109,,,,,,,,,,,,
0.0001,16149,,,,,,,,,,,,,,,,,
,16149,0.35992956161499023,2.4827866554260254,0.037413623,0.074237265,109,,,,,,,,,,,,
,16169,,,,,109,0.40643468499183655,2.856696128845215,0.010160021483898163,0.11060509085655212,,,,,,,,
,16169,,,,,109,,,,,0.4092235267162323,2.899081230163574,0.010935910046100616,0.10837945342063904,,,,
0.0001,16199,,,,,,,,,,,,,,,,,
,16199,0.3785454332828522,2.4218087196350098,0.0086511,0.12771344184875488,110,,,,,,,,,,,,
0.0001,16249,,,,,,,,,,,,,,,,,
,16249,0.37735652923583984,2.624190092086792,0.005974432,0.10896305739879608,110,,,,,,,,,,,,
0.0001,16299,,,,,,,,,,,,,,,,,
,16299,0.40688198804855347,3.1871213912963867,0.007711364,0.080458485,110,,,,,,,,,,,,
,16316,,,,,110,0.4066254198551178,2.874943971633911,0.008643179,0.11048781126737595,,,,,,,,
,16316,,,,,110,,,,,0.4069296419620514,2.8498451709747314,0.010476909577846527,0.11146820336580276,,,,
0.0001,16349,,,,,,,,,,,,,,,,,
,16349,0.4220917224884033,3.1331052780151367,0.015401940792798996,0.093379274,111,,,,,,,,,,,,
0.0001,16399,,,,,,,,,,,,,,,,,
,16399,0.5014389157295227,3.836125373840332,0.005077705,0.1127486377954483,111,,,,,,,,,,,,
0.0001,16449,,,,,,,,,,,,,,,,,
,16449,0.46659472584724426,3.4343185424804688,0.006795776,0.11636710166931152,111,,,,,,,,,,,,
,16463,,,,,111,0.39325082302093506,2.742184638977051,0.012804128229618073,0.10622820258140564,,,,,,,,
,16463,,,,,111,,,,,0.41116267442703247,2.8958940505981445,0.010575147345662117,0.11099822074174881,,,,
0.0001,16499,,,,,,,,,,,,,,,,,
,16499,0.3176918029785156,2.079705238342285,0.003304176,0.10641713440418243,112,,,,,,,,,,,,
0.0001,16549,,,,,,,,,,,,,,,,,
,16549,0.48930686712265015,3.684332847595215,0.042016737163066864,0.078856826,112,,,,,,,,,,,,
0.0001,16599,,,,,,,,,,,,,,,,,
,16599,0.42876651883125305,3.524113178253174,0.004556136,0.071799025,112,,,,,,,,,,,,
,16610,,,,,112,0.42321154475212097,2.9757919311523438,0.012485798448324203,0.11314651370048523,,,,,,,,
,16610,,,,,112,,,,,0.39921677112579346,2.8206076622009277,0.010319104418158531,0.10683687776327133,,,,
0.0001,16649,,,,,,,,,,,,,,,,,
,16649,0.3849690556526184,2.998110055923462,0.008097662,0.077060416,113,,,,,,,,,,,,
0.0001,16699,,,,,,,,,,,,,,,,,
,16699,0.32734060287475586,2.2652649879455566,0.028560375794768333,0.072253719,113,,,,,,,,,,,,
0.0001,16749,,,,,,,,,,,,,,,,,
,16749,0.25903618335723877,1.8186793327331543,0.002812913,0.074355334,113,,,,,,,,,,,,
,16757,,,,,113,0.4166175127029419,2.886862277984619,0.012275639921426773,0.11565560847520828,,,,,,,,
,16757,,,,,113,,,,,0.4030272364616394,2.8447413444519043,0.010202787816524506,0.10835037380456924,,,,
0.0001,16799,,,,,,,,,,,,,,,,,
,16799,0.3447139859199524,2.566636323928833,0.007394568,0.080655798,114,,,,,,,,,,,,
0.0001,16849,,,,,,,,,,,,,,,,,
,16849,0.49179553985595703,3.854609966278076,0.019352441653609276,0.086982116,114,,,,,,,,,,,,
0.0001,16899,,,,,,,,,,,,,,,,,
,16899,0.4050551652908325,2.967346668243408,0.009915254,0.098405264,114,,,,,,,,,,,,
,16904,,,,,114,0.4133801758289337,2.963056802749634,0.009347504,0.10772697627544403,,,,,,,,
,16904,,,,,114,,,,,0.4035722017288208,2.8507492542266846,0.010795099660754204,0.10770215839147568,,,,
0.0001,16949,,,,,,,,,,,,,,,,,
,16949,0.442119837,2.9554710388183594,0.00542929,0.14114342629909515,115,,,,,,,,,,,,
0.0001,16999,,,,,,,,,,,,,,,,,
,16999,0.3920934200286865,2.713876247406006,0.004484032,0.11622176319360733,115,,,,,,,,,,,,
0.0001,17049,,,,,,,,,,,,,,,,,
,17049,0.39829176664352417,2.7384376525878906,0.008504184,0.11594384163618088,115,,,,,,,,,,,,
,17051,,,,,115,0.4291830360889435,3.0152053833007812,0.012153765186667442,0.11550892144441605,,,,,,,,
,17051,,,,,115,,,,,0.3988499939441681,2.8195431232452393,0.009029847,0.10786592215299606,,,,
0.0001,17099,,,,,,,,,,,,,,,,,
,17099,0.490916908,3.0893683433532715,0.042971495538949966,0.13900861144065857,116,,,,,,,,,,,,
0.0001,17149,,,,,,,,,,,,,,,,,
,17149,0.33971157670021057,2.403700351715088,0.011622749269008636,0.0877188,116,,,,,,,,,,,,
,17198,,,,,116,0.41689565777778625,2.9998319149017334,0.00762053,0.1092919260263443,,,,,,,,
,17198,,,,,116,,,,,0.4015379548072815,2.833509922027588,0.008967241,0.10921968519687653,,,,
0.0001,17199,,,,,,,,,,,,,,,,,
,17199,0.3946992754936218,2.7603185176849365,0.007248791,0.11141863465309143,117,,,,,,,,,,,,
0.0001,17249,,,,,,,,,,,,,,,,,
,17249,0.30571413040161133,2.4104743003845215,0.002767223,0.061899476,117,,,,,,,,,,,,
0.0001,17299,,,,,,,,,,,,,,,,,
,17299,0.3540309965610504,2.527144193649292,0.003230923,0.098085649,117,,,,,,,,,,,,
,17345,,,,,117,0.39332008361816406,2.696992874145508,0.009960784,0.11366003006696701,,,,,,,,
,17345,,,,,117,,,,,0.40311887860298157,2.830893039703369,0.009161566,0.11086799204349518,,,,
0.0001,17349,,,,,,,,,,,,,,,,,
,17349,0.4818207621574402,3.541252851486206,0.00441246,0.12328304350376129,118,,,,,,,,,,,,
0.0001,17399,,,,,,,,,,,,,,,,,
,17399,0.4172876179218292,2.9577414989471436,0.003692675,0.11782081425189972,118,,,,,,,,,,,,
0.0001,17449,,,,,,,,,,,,,,,,,
,17449,0.3854185938835144,2.7662506103515625,0.004988816,0.10380467772483826,118,,,,,,,,,,,,
,17492,,,,,118,0.41053372621536255,2.894223928451538,0.009092372,0.11201892793178558,,,,,,,,
,17492,,,,,118,,,,,0.3937857449054718,2.722909450531006,0.010989569127559662,0.11050526797771454,,,,
0.0001,17499,,,,,,,,,,,,,,,,,
,17499,0.4096975326538086,2.9781084060668945,0.002894303,0.10899238288402557,119,,,,,,,,,,,,
0.0001,17549,,,,,,,,,,,,,,,,,
,17549,0.3904781937599182,2.9424400329589844,0.008065282,0.088168949,119,,,,,,,,,,,,
0.0001,17599,,,,,,,,,,,,,,,,,
,17599,0.3753203749656677,2.7374019622802734,0.008723102,0.092857085,119,,,,,,,,,,,,
,17639,,,,,119,0.41415250301361084,2.8717191219329834,0.012233614,0.11474703252315521,,,,,,,,
,17639,,,,,119,,,,,0.39216598868370056,2.757389545440674,0.011066407896578312,0.10536050796508789,,,,
0.0001,17649,,,,,,,,,,,,,,,,,
,17649,0.5033078193664551,3.915285587310791,0.011419227346777916,0.10036002099514008,120,,,,,,,,,,,,
0.0001,17699,,,,,,,,,,,,,,,,,
,17699,0.3645543158054352,2.5074520111083984,0.007644489,0.1061646118760109,120,,,,,,,,,,,,
0.0001,17749,,,,,,,,,,,,,,,,,
,17749,0.3544185757637024,2.4474191665649414,0.00519625,0.10448042303323746,120,,,,,,,,,,,,
,17786,,,,,120,0.41149356961250305,2.9291810989379883,0.009493686,0.10908184200525284,,,,,,,,
,17786,,,,,120,,,,,0.40073588490486145,2.817504883,0.009410551,0.10957477241754532,,,,
0.0001,17799,,,,,,,,,,,,,,,,,
,17799,0.38596847653388977,2.7549357414245605,0.006011656,0.10446326434612274,121,,,,,,,,,,,,
0.0001,17849,,,,,,,,,,,,,,,,,
,17849,0.47370466589927673,3.5223324298858643,0.026934294030070305,0.094537124,121,,,,,,,,,,,,
